"comp","comp_name","div.lev","TopH","ENL","meanFrac","SSCI","can.open","Site","plot"
258,"PiMa|ScSu","2",6,4.587383509,3.399369932,6.448882213,7.08,"CADE",1201
258,"PiMa|ScSu","2",5,3.753777362,3.520556043,5.284902147,10.08,"CADE",1224
258,"PiMa|ScSu","2",7,5.067025484,3.026517599,6.03187713,3.09,"CADE",1242
259,"ElSy|IlRo","2",7,5.704903802,2.667421773,5.520324314,-0.35,"CADE",1049
259,"ElSy|IlRo","2",8,6.305516478,2.631266208,5.938843702,-0.26,"CADE",1083
259,"ElSy|IlRo","2",5,3.036761424,4.578125854,5.418591298,-0.01,"CADE",1109
259,"ElSy|IlRo","2",7,5.034727084,2.874485955,5.510589226,-0.14,"CADE",1169
259,"ElSy|IlRo","2",6,2.765467123,5.933180132,6.117802797,-0.46,"CADE",1205
259,"ElSy|IlRo","2",4,2.999966351,3.847503829,4.394185063,0.49,"CADE",1217
259,"ElSy|IlRo","2",7,5.041457881,2.532458029,4.4958148,0.48,"CADE",1265
260,"PiMa|ElSy","2",6,4.5198917,3.142183226,5.624290915,2.07,"CADE",997
260,"PiMa|ElSy","2",7,4.784226406,3.192311791,6.153019618,3.02,"CADE",1020
260,"PiMa|ElSy","2",8,5.146983831,3.099334425,6.381158866,3.34,"CADE",1069
260,"PiMa|ElSy","2",7,4.842128401,2.91322986,5.401116545,-0.21,"CADE",1078
260,"PiMa|ElSy","2",6,4.654078828,3.125520667,5.768513506,0.22,"CADE",1155
260,"PiMa|ElSy","2",6,4.380560237,3.883457782,7.419590305,0.58,"CADE",1191
260,"PiMa|ElSy","2",6,3.920653015,3.673070862,5.9152886,1.54,"CADE",1229
260,"PiMa|ElSy","2",6,4.35206178,3.226757849,5.600375146,0.7,"CADE",1271
261,"PiMa|IlRo","2",6.5,4.270695228,2.780944412,4.31498352,-0.205,"CADE",992
261,"PiMa|IlRo","2",6,4.310050964,3.050148724,5.099982157,1.58,"CADE",1025
261,"PiMa|IlRo","2",6,4.708140119,2.346185496,3.748001633,1.01,"CADE",1072
261,"PiMa|IlRo","2",16,5.884231795,2.691151627,5.780550248,0.33,"CADE",1075
261,"PiMa|IlRo","2",6,4.721486127,2.999853951,5.501971623,1.3,"CADE",1186
261,"PiMa|IlRo","2",6,4.433078402,2.919538716,4.930565739,1.46,"CADE",1197
261,"PiMa|IlRo","2",7,4.918983391,2.865641893,5.350582897,1.14,"CADE",1277
261,"PiMa|IlRo","2",7,4.395345286,3.313315068,5.892138675,2.07,"CADE",1287
262,"CaFi|CaCa","2",6,4.448335131,4.277589238,8.751520134,2.92,"CADE",1015
262,"CaFi|CaCa","2",6,4.405197432,3.522802534,6.470201571,0.35,"CADE",1054
262,"CaFi|CaCa","2",7,4.622184737,3.431790148,6.604063795,0.52,"CADE",1065
262,"CaFi|CaCa","2",7,5.318755007,2.849595455,5.755082477,1.69,"CADE",1092
262,"CaFi|CaCa","2",6,3.717949242,3.484800381,5.15196582,9,"CADE",1156
262,"CaFi|CaCa","2",6,4.023262566,3.14192897,4.922023174,6.92,"CADE",1159
262,"CaFi|CaCa","2",6,4.271199975,3.878380136,7.155803794,0.55,"CADE",1250
262,"CaFi|CaCa","2",6,3.372730807,3.734639583,4.962445558,20.86,"CADE",1279
263,"CaFi|ScSu","2",6,3.089684667,4.361029753,5.266239458,65.41,"CADE",985
263,"CaFi|ScSu","2",7,4.903828887,3.004412657,5.749704523,0.53,"CADE",1047
263,"CaFi|ScSu","2",6,4.839670275,3.080290604,5.894325889,0.04,"CADE",1080
263,"CaFi|ScSu","2",6,3.606498898,4.158118157,6.221314368,3.27,"CADE",1140
263,"CaFi|ScSu","2",5,3.559585139,5.469908869,8.64912149,-0.89,"CADE",1189
263,"CaFi|ScSu","2",6,3.790852027,2.748473442,3.847063495,37.85,"CADE",1237
263,"CaFi|ScSu","2",6,4.981285491,3.022323455,5.905785651,0.45,"CADE",1262
264,"CaCa|ScSu","2",8,4.48126609,3.903684827,7.711809521,1.65,"CADE",1008
264,"CaCa|ScSu","2",6,3.290309072,5.599935696,7.781658393,0.39,"CADE",1036
264,"CaCa|ScSu","2",6,4.189050878,3.349822093,5.65041172,2.5,"CADE",1112
264,"CaCa|ScSu","2",7,5.405772007,3.046409917,6.55204681,4.84,"CADE",1126
264,"CaCa|ScSu","2",6,4.816221418,2.992765357,5.602492997,2.7,"CADE",1184
264,"CaCa|ScSu","2",7,3.495327327,4.029065096,5.719643996,37.91,"CADE",1225
264,"CaCa|ScSu","2",6,3.891487688,3.700337655,5.917272051,2.29,"CADE",1270
265,"CaCa|ElSy","2",6,4.600409359,3.817541811,7.724788724,0.35,"CADE",1002
265,"CaCa|ElSy","2",8,4.88180027,3.33430456,6.748887724,0.46,"CADE",1056
265,"CaCa|ElSy","2",7,5.656551896,2.667325386,5.474074055,1.48,"CADE",1094
265,"CaCa|ElSy","2",7,3.464424953,4.93781248,7.27359461,0.61,"CADE",1148
265,"CaCa|ElSy","2",6,4.275985465,3.007846907,4.953504388,-0.27,"CADE",1160
265,"CaCa|ElSy","2",5,3.636460358,3.565502645,5.161713037,5.85,"CADE",1228
265,"CaCa|ElSy","2",6,4.510403531,2.666924891,4.382651604,0.2,"CADE",1257
266,"CaCa|IlRo","2",5,3.662856779,3.198373649,4.523983283,0.07,"CADE",984
266,"CaCa|IlRo","2",7,4.361657941,3.215837352,5.586878396,0.43,"CADE",1021
266,"CaCa|IlRo","2",8,4.817544319,3.010876239,5.657593945,2.08,"CADE",1070
266,"CaCa|IlRo","2",8,6.305640933,2.688078145,6.177225524,0.73,"CADE",1076
266,"CaCa|IlRo","2",6,4.559818637,2.728125449,4.58489594,1.2,"CADE",1162
266,"CaCa|IlRo","2",6,3.625112741,3.647005762,5.293095657,0.16,"CADE",1200
266,"CaCa|IlRo","2",6,3.215543668,3.183913425,3.867737161,-0.31,"CADE",1216
266,"CaCa|IlRo","2",7,4.641892569,2.774448428,4.789942588,0.66,"CADE",1254
267,"CaCa|CiCa","2",6,3.909807934,3.603692521,5.742737784,0.36,"CADE",987
267,"CaCa|CiCa","2",7,5.035831316,2.867197271,5.489289486,0.94,"CADE",1045
267,"CaCa|CiCa","2",7,4.397579964,3.17211333,5.527448199,0.75,"CADE",1058
267,"CaCa|CiCa","2",6,4.654087469,3.152717183,5.845892367,4.17,"CADE",1120
267,"CaCa|CiCa","2",5,3.66139141,3.156416168,4.445042275,-0.48,"CADE",1188
267,"CaCa|CiCa","2",5,2.609437596,3.303113446,3.145701684,-1.12,"CADE",1202
267,"CaCa|CiCa","2",6,4.638180109,2.74843438,4.717353028,-0.27,"CADE",1251
267,"CaCa|CiCa","2",7,3.701039442,4.051705887,6.23969416,0.49,"CADE",1288
268,"ElSy|ScSu","2",7,4.102439841,3.550311506,5.980619381,0.23,"CADE",1016
268,"ElSy|ScSu","2",6,4.034490918,3.803885654,6.446852648,-0.26,"CADE",1031
268,"ElSy|ScSu","2",8,5.585390899,2.689099152,5.482644206,0.59,"CADE",1087
268,"ElSy|ScSu","2",7,5.163362788,3.127293305,6.499244741,-0.46,"CADE",1095
268,"ElSy|ScSu","2",7,3.280274995,4.934126953,6.66014117,4.29,"CADE",1147
268,"ElSy|ScSu","2",6,4.660921804,2.617187645,4.396802431,-0.03,"CADE",1175
268,"ElSy|ScSu","2",5,3.085060017,4.173052154,5.000176575,0.85,"CADE",1212
268,"ElSy|ScSu","2",7,4.640217287,3.167456837,5.867746732,-0.33,"CADE",1275
269,"ErFo|PiMa|CaFi|CaCa","4",6,4.828496727,3.479165086,7.121500276,3.96,"CADE",1014
269,"ErFo|PiMa|CaFi|CaCa","4",7,4.504138618,3.255170447,5.907745271,1.57,"CADE",1028
269,"ErFo|PiMa|CaFi|CaCa","4",6,4.524282669,3.164304489,5.690488532,2.46,"CADE",1090
269,"ErFo|PiMa|CaFi|CaCa","4",7,4.573321295,3.388340619,6.393039283,5.93,"CADE",1107
269,"ErFo|PiMa|CaFi|CaCa","4",6,4.07086689,3.159943562,5.028955652,7.64,"CADE",1152
269,"ErFo|PiMa|CaFi|CaCa","4",6,4.831934827,2.992945745,5.623067062,3.05,"CADE",1171
269,"ErFo|PiMa|CaFi|CaCa","4",6,4.928211844,3.180533782,6.331047435,1.8,"CADE",1267
269,"ErFo|PiMa|CaFi|CaCa","4",7,4.597842277,3.195970447,5.885935043,5.59,"CADE",1284
270,"ErFo|PiMa|ElSy|ScSu","4",7,4.685814277,3.199054063,6.025954969,2.53,"CADE",1004
270,"ErFo|PiMa|ElSy|ScSu","4",15,4.728231325,3.74822367,7.788741596,2.01,"CADE",1022
270,"ErFo|PiMa|ElSy|ScSu","4",8,4.638957285,2.780740436,4.803519994,2.84,"CADE",1068
270,"ErFo|PiMa|ElSy|ScSu","4",7,5.742289982,2.682682606,5.611491422,2.74,"CADE",1127
270,"ErFo|PiMa|ElSy|ScSu","4",6,4.347966315,2.202225657,3.190853265,1.45,"CADE",1177
270,"ErFo|PiMa|ElSy|ScSu","4",7,4.905924515,2.962910421,5.626543545,0.98,"CADE",1241
270,"ErFo|PiMa|ElSy|ScSu","4",7,4.138111601,3.696640814,6.403572317,1.22,"CADE",1286
271,"ErFo|PiMa|IlRo|ScSu","4",15,4.928178125,2.892081384,5.440222184,0.61,"CADE",1013
271,"ErFo|PiMa|IlRo|ScSu","4",8,4.439027678,2.700312131,4.395361831,0.88,"CADE",1040
271,"ErFo|PiMa|IlRo|ScSu","4",7,4.689398788,3.490989134,6.902726923,2.69,"CADE",1057
271,"ErFo|PiMa|IlRo|ScSu","4",7,5.935639854,2.59028143,5.447039424,0.12,"CADE",1093
271,"ErFo|PiMa|IlRo|ScSu","4",7,4.505604755,3.128085178,5.566135686,2.79,"CADE",1135
271,"ErFo|PiMa|IlRo|ScSu","4",6,4.388254719,2.885025169,4.792143217,0.63,"CADE",1195
271,"ErFo|PiMa|IlRo|ScSu","4",6,4.097858267,2.982455621,4.670568525,1.97,"CADE",1238
271,"ErFo|PiMa|IlRo|ScSu","4",7,4.823162392,2.581935631,4.448024695,0.83,"CADE",1276
272,"ErFo|PiMa|CiCa|ScSu","4",7,4.674699045,3.078432093,5.663497051,2.38,"CADE",1011
272,"ErFo|PiMa|CiCa|ScSu","4",7,3.595102826,5.034819437,7.911145272,0.44,"CADE",1019
272,"ErFo|PiMa|CiCa|ScSu","4",7,4.871038841,2.69311012,4.799814414,0.9,"CADE",1064
272,"ErFo|PiMa|CiCa|ScSu","4",7,5.657458424,2.514380654,4.942388245,1.65,"CADE",1114
272,"ErFo|PiMa|CiCa|ScSu","4",7,4.687800858,2.89280727,5.16085697,0.51,"CADE",1134
272,"ErFo|PiMa|CiCa|ScSu","4",6,4.601807547,2.783365663,4.771049397,0.08,"CADE",1182
272,"ErFo|PiMa|CiCa|ScSu","4",6,3.598664798,3.379252831,4.755411949,0.69,"CADE",1215
272,"ErFo|PiMa|CiCa|ScSu","4",7,4.689003679,3.158619791,5.913346952,0.05,"CADE",1247
273,"PiMa|ElSy|IlRo|ScSu","4",7,4.921469516,3.162089694,6.262712057,2.1,"CADE",1001
273,"PiMa|ElSy|IlRo|ScSu","4",8,4.337282605,3.425353397,6.088992222,1.15,"CADE",1026
273,"PiMa|ElSy|IlRo|ScSu","4",7,5.03810705,2.649950661,4.825228018,0.97,"CADE",1096
273,"PiMa|ElSy|IlRo|ScSu","4",7,5.649460429,2.548322715,5.051890513,1.19,"CADE",1132
273,"PiMa|ElSy|IlRo|ScSu","4",7,4.319317661,3.211062239,5.511584255,3.77,"CADE",1137
273,"PiMa|ElSy|IlRo|ScSu","4",7,5.171098663,2.522779539,4.574271301,1.28,"CADE",1173
273,"PiMa|ElSy|IlRo|ScSu","4",6,3.704949596,3.258100098,4.696928385,2.74,"CADE",1235
273,"PiMa|ElSy|IlRo|ScSu","4",6,4.773462135,2.906381124,5.299725216,0.19,"CADE",1252
274,"PiMa|CaFi|CaCa|ElSy","4",8,5.036335163,3.110357127,6.262039887,3.42,"CADE",1007
274,"PiMa|CaFi|CaCa|ElSy","4",8,4.360168214,3.626486229,6.665751741,3.58,"CADE",1023
274,"PiMa|CaFi|CaCa|ElSy","4",8,5.691233704,3.219343639,7.637836437,0.91,"CADE",1086
274,"PiMa|CaFi|CaCa|ElSy","4",7,4.553012609,3.229579708,5.912320679,5.74,"CADE",1111
274,"PiMa|CaFi|CaCa|ElSy","4",6,4.380751009,3.522766619,6.424922428,2.43,"CADE",1138
274,"PiMa|CaFi|CaCa|ElSy","4",6,5.055059054,3.065610532,6.142526262,1.62,"CADE",1178
274,"PiMa|CaFi|CaCa|ElSy","4",7,4.555331063,2.883834661,4.982556466,1.9,"CADE",1253
274,"PiMa|CaFi|CaCa|ElSy","4",7,4.726128405,3.903692315,8.29133529,2.57,"CADE",1285
275,"ErFo|IlRo|CiCa|ScSu","4",6,4.300178907,3.337383048,5.80055718,-0.41,"CADE",999
275,"ErFo|IlRo|CiCa|ScSu","4",6,3.706052381,3.987485028,6.122039255,-0.18,"CADE",1024
275,"ErFo|IlRo|CiCa|ScSu","4",6,4.752093588,2.391887401,3.893137361,0.72,"CADE",1073
275,"ErFo|IlRo|CiCa|ScSu","4",7,5.310006008,2.66095786,5.12436965,-0.25,"CADE",1117
275,"ErFo|IlRo|CiCa|ScSu","4",6,4.410606256,2.863455924,4.764650598,-0.25,"CADE",1190
275,"ErFo|IlRo|CiCa|ScSu","4",6,2.91380196,4.75713771,5.301433361,-0.15,"CADE",1207
275,"ErFo|IlRo|CiCa|ScSu","4",6,3.244777375,3.348381701,4.147202863,-0.68,"CADE",1221
275,"ErFo|IlRo|CiCa|ScSu","4",6,4.799507732,2.687223849,4.713774636,-0.17,"CADE",1261
276,"PiMa|CaCa|ElSy|IlRo","4",6,4.394324287,3.10582449,5.352741357,2.05,"CADE",986
276,"PiMa|CaCa|ElSy|IlRo","4",7,5.878479186,3.665586326,9.983118279,0.25,"CADE",1053
276,"PiMa|CaCa|ElSy|IlRo","4",7,4.113910483,3.45756457,5.781262918,0.93,"CADE",1100
276,"PiMa|CaCa|ElSy|IlRo","4",7,5.783855987,2.78667534,6.041683966,0.12,"CADE",1124
276,"PiMa|CaCa|ElSy|IlRo","4",7,4.13903553,3.454684994,5.818207123,2.14,"CADE",1139
276,"PiMa|CaCa|ElSy|IlRo","4",7,4.978326286,2.882825109,5.470807981,0.15,"CADE",1163
276,"PiMa|CaCa|ElSy|IlRo","4",6,3.622676547,4.494808416,6.921152332,1.87,"CADE",1233
276,"PiMa|CaCa|ElSy|IlRo","4",6,4.75248733,2.805006612,4.990916194,0.94,"CADE",1269
277,"ErFo|CaCa|ElSy|ScSu","4",7,4.395330358,3.313443014,5.892451569,1.24,"CADE",1035
277,"ErFo|CaCa|ElSy|ScSu","4",6,4.208490393,3.680567012,6.505464708,0.22,"CADE",1101
277,"ErFo|CaCa|ElSy|ScSu","4",7,5.354138596,3.032371629,6.4323282,0.69,"CADE",1130
277,"ErFo|CaCa|ElSy|ScSu","4",5,2.995644404,5.45508389,6.43263035,4.7,"CADE",1150
277,"ErFo|CaCa|ElSy|ScSu","4",6,5.165012809,2.620844211,4.864540117,0.07,"CADE",1174
277,"ErFo|CaCa|ElSy|ScSu","4",5,2.898985049,4.999870348,5.545544716,1.71,"CADE",1230
277,"ErFo|CaCa|ElSy|ScSu","4",7,4.410361386,2.889179665,4.82802432,0.54,"CADE",1268
278,"CaFi|CaCa|IlRo|ScSu","4",7,4.949680587,2.34008379,3.895115148,0.83,"CADE",1010
278,"CaFi|CaCa|IlRo|ScSu","4",7,4.526221075,2.929965576,5.068854549,-0.1,"CADE",1041
278,"CaFi|CaCa|IlRo|ScSu","4",6,4.839890976,2.9173394,5.41046141,0.49,"CADE",1067
278,"CaFi|CaCa|IlRo|ScSu","4",7,5.814615978,2.49658752,5.005866493,0.12,"CADE",1128
278,"CaFi|CaCa|IlRo|ScSu","4",7,3.402569326,3.635951676,4.858409873,0.42,"CADE",1144
278,"CaFi|CaCa|IlRo|ScSu","4",15,5.283807348,2.629283031,4.99897466,0.38,"CADE",1179
278,"CaFi|CaCa|IlRo|ScSu","4",4,2.710866429,3.809586084,3.795692375,2.79,"CADE",1209
278,"CaFi|CaCa|IlRo|ScSu","4",7,4.998321651,2.639786666,4.768121654,0.63,"CADE",1263
279,"CaFi|ElSy|IlRo|ScSu","4",6,4.552513911,3.01817386,5.335050963,-0.11,"CADE",996
279,"CaFi|ElSy|IlRo|ScSu","4",7,4.135029108,3.305769422,5.458891618,0.51,"CADE",1018
279,"CaFi|ElSy|IlRo|ScSu","4",7,4.45798022,2.456645045,3.832155833,0.55,"CADE",1106
279,"CaFi|ElSy|IlRo|ScSu","4",7,5.722895183,2.211795917,3.993917275,0.38,"CADE",1125
279,"CaFi|ElSy|IlRo|ScSu","4",6,4.84192334,2.564331115,4.416515607,0.48,"CADE",1185
279,"CaFi|ElSy|IlRo|ScSu","4",6,2.741212729,5.837180754,5.924334522,0.29,"CADE",1203
279,"CaFi|ElSy|IlRo|ScSu","4",5,3.51744383,3.229122144,4.368105568,2.28,"CADE",1219
279,"CaFi|ElSy|IlRo|ScSu","4",7,5.355841324,2.539664379,4.778490153,0.23,"CADE",1266
280,"ElSy|IlRo|CiCa|ScSu","4",6,4.772820891,3.176408835,6.08828846,-0.06,"CADE",995
280,"ElSy|IlRo|CiCa|ScSu","4",7,5.622194592,2.18571305,3.858184425,0.12,"CADE",1051
280,"ElSy|IlRo|CiCa|ScSu","4",7,4.351834428,2.86036461,4.690424476,-0.2,"CADE",1098
280,"ElSy|IlRo|CiCa|ScSu","4",8,5.780371598,2.386047599,4.598602697,0.39,"CADE",1116
280,"ElSy|IlRo|CiCa|ScSu","4",6,2.612836864,3.760466803,3.568479545,2.11,"CADE",1146
280,"ElSy|IlRo|CiCa|ScSu","4",7,5.237640708,2.575449438,4.789825329,-0.16,"CADE",1170
280,"ElSy|IlRo|CiCa|ScSu","4",6,5.086932127,2.703163154,5.04098928,0.34,"CADE",1272
280,"ElSy|IlRo|CiCa|ScSu","4",6,4.572075864,2.900002907,5.044643914,-0.42,"CADE",1281
281,"ErFo|PiMa|CaFi|CaCa|ElSy|IlRo|CiCa|ScSu","8",8,4.730678288,3.288507732,6.359920729,0.05,"CADE",991
281,"ErFo|PiMa|CaFi|CaCa|ElSy|IlRo|CiCa|ScSu","8",8,4.603889385,3.100352045,5.627768084,0.97,"CADE",998
281,"ErFo|PiMa|CaFi|CaCa|ElSy|IlRo|CiCa|ScSu","8",7,4.703892311,3.360644308,6.532923576,1.63,"CADE",1029
281,"ErFo|PiMa|CaFi|CaCa|ElSy|IlRo|CiCa|ScSu","8",7,5.670789525,2.422480903,4.643205462,0.49,"CADE",1044
281,"ErFo|PiMa|CaFi|CaCa|ElSy|IlRo|CiCa|ScSu","8",7,5.404980758,2.341139834,4.200901445,1.6,"CADE",1103
281,"ErFo|PiMa|CaFi|CaCa|ElSy|IlRo|CiCa|ScSu","8",7,3.808611897,3.807314732,5.976419176,1.75,"CADE",1108
281,"ErFo|PiMa|CaFi|CaCa|ElSy|IlRo|CiCa|ScSu","8",8,5.746087878,2.374016441,4.534616022,0.87,"CADE",1115
281,"ErFo|PiMa|CaFi|CaCa|ElSy|IlRo|CiCa|ScSu","8",7,5.639290095,2.536545172,5.003131857,0.37,"CADE",1129
281,"ErFo|PiMa|CaFi|CaCa|ElSy|IlRo|CiCa|ScSu","8",6,4.198654703,3.336213041,5.633078021,-0.02,"CADE",1153
281,"ErFo|PiMa|CaFi|CaCa|ElSy|IlRo|CiCa|ScSu","8",7,4.774283312,2.741343165,4.837752075,0.27,"CADE",1172
281,"ErFo|PiMa|CaFi|CaCa|ElSy|IlRo|CiCa|ScSu","8",6,4.469100401,3.027177822,5.250537988,-0.15,"CADE",1193
281,"ErFo|PiMa|CaFi|CaCa|ElSy|IlRo|CiCa|ScSu","8",6,3.628449301,3.862060668,5.705524768,2.94,"CADE",1204
281,"ErFo|PiMa|CaFi|CaCa|ElSy|IlRo|CiCa|ScSu","8",6,3.940835254,3.201778888,4.932760012,-0.08,"CADE",1214
281,"ErFo|PiMa|CaFi|CaCa|ElSy|IlRo|CiCa|ScSu","8",7,5.007535069,2.803229725,5.262025969,0.61,"CADE",1240
281,"ErFo|PiMa|CaFi|CaCa|ElSy|IlRo|CiCa|ScSu","8",7,5.300486803,2.869187876,5.800291603,0.1,"CADE",1264
281,"ErFo|PiMa|CaFi|CaCa|ElSy|IlRo|CiCa|ScSu","8",6,4.078977518,3.227353784,5.192303864,1.2,"CADE",1282
283,"AiAl","1",11,4.142535178,2.664570049,4.026681189,99.79,"BEF-China",912
283,"AiAl","1",19,6.215617165,2.358675812,4.796109951,80.71,"BEF-China",949
284,"AiAl|AlFo|BeLu|CaFa|CeBi|ElCh|ElGl|ElJa|IdPo|MaGr|MaLe|MaTh|MaYu|MeFl|PhBo|QuPh","16",13,5.913033517,2.625439315,5.558896308,52.84,"BEF-China",899
284,"AiAl|AlFo|BeLu|CaFa|CeBi|ElCh|ElGl|ElJa|IdPo|MaGr|MaLe|MaTh|MaYu|MeFl|PhBo|QuPh","16",16,9.161704223,2.572534631,8.108926103,0.38,"BEF-China",923
285,"AiAl|CeBi|ElGl|ElJa|IdPo|MaGr|MeFl|PhBo","8",17,8.311846758,2.050966929,4.577508686,64.94,"BEF-China",890
285,"AiAl|CeBi|ElGl|ElJa|IdPo|MaGr|MeFl|PhBo","8",9,5.733315709,2.251690559,4.126518983,80.68,"BEF-China",931
286,"AiAl|IdPo|MaGr|MeFl","4",19,6.061675179,2.359602121,4.697321981,69,"BEF-China",901
286,"AiAl|IdPo|MaGr|MeFl","4",30,8.893692647,2.244090795,5.849833436,19.81,"BEF-China",937
287,"AiAl|MeFl","2",12,6.216199797,2.874462259,6.884235621,1.96,"BEF-China",908
287,"AiAl|MeFl","2",21,10.11022723,2.129405628,5.747002657,24.82,"BEF-China",950
288,"AlFo","1",15,9.072610309,2.290348387,6.21836908,12.09,"BEF-China",896
288,"AlFo","1",24,15.41017306,1.929801556,6.037888156,1.09,"BEF-China",920
289,"AlFo|BeLu|CaFa|ElCh|MaLe|MaTh|MaYu|QuPh","8",10,7.054151287,2.181335237,4.589164485,6.03,"BEF-China",900
289,"AlFo|BeLu|CaFa|ElCh|MaLe|MaTh|MaYu|QuPh","8",12,7.004850719,2.285838071,4.99941197,3.18,"BEF-China",919
290,"AlFo|ElCh|MaLe|MaTh","4",11,4.680180413,2.70816601,4.65332757,15.84,"BEF-China",894
290,"AlFo|ElCh|MaLe|MaTh","4",13,8.199712063,2.278137228,5.654360376,8.48,"BEF-China",930
291,"AlFo|MaLe","2",36,12.09637851,2.486047134,9.682058372,-0.38,"BEF-China",905
291,"AlFo|MaLe","2",20,9.128720514,2.508266994,7.641618318,0.64,"BEF-China",935
293,"BeLu","1",12,3.778619615,8.116876151,16.1772288,0.12,"BEF-China",913
293,"BeLu","1",14,6.19430808,1.770673207,2.834737589,89.46,"BEF-China",936
294,"BeLu|CaFa","2",25,13.2589403,1.896875398,5.231655395,5.6,"BEF-China",888
294,"BeLu|CaFa","2",15,11.38102707,1.926752285,4.928124189,5.01,"BEF-China",932
295,"BeLu|CaFa|MaYu|QuPh","4",23,6.791648343,2.87798151,7.576558408,3.71,"BEF-China",914
295,"BeLu|CaFa|MaYu|QuPh","4",20,9.28965306,2.316362787,6.503060951,2.14,"BEF-China",921
296,"CeBi","1",13,4.217017469,4.568871931,8.903272415,6.82,"BEF-China",910
296,"CeBi","1",20,9.740158076,2.139695158,5.648926814,26.74,"BEF-China",925
297,"CeBi|ElGl","2",12,7.5112686,1.862517723,3.504545123,0.77,"BEF-China",893
297,"CeBi|ElGl","2",16,6.641544164,1.957498889,3.566904438,2.07,"BEF-China",933
298,"CeBi|ElGl|ElJa|PhBo","4",17,9.430797942,2.145466265,5.545341259,4.62,"BEF-China",892
298,"CeBi|ElGl|ElJa|PhBo","4",13,8.414639565,2.38285976,6.356376095,3.34,"BEF-China",929
299,"CaEy","1",23,4.303191212,3.32338768,5.769960419,0.46,"BEF-China",861
299,"CaEy","1",22,13.51443211,2.066318386,6.617552356,100,"BEF-China",966
300,"ScSu|CyMy|KoBi|LiGl|QuFa|RhCh|CaEy","8",15,9.229145293,2.217719569,5.871259608,7.87,"BEF-China",883
300,"ScSu|CyMy|KoBi|LiGl|QuFa|RhCh|CaEy","8",17,8.374015117,2.916409848,9.724454,4.29,"BEF-China",968
301,"CyMy|CaEy","2",24,7.599123855,2.663905355,7.294006271,0.94,"BEF-China",867
301,"CyMy|CaEy","2",15,7.543422762,3.383830921,11.05750588,23.915,"BEF-China",924
302,"CyMy|KoBi|LiGl|CaEy","4",26,13.10469113,1.94177675,5.514780382,0.09,"BEF-China",884
302,"CyMy|KoBi|LiGl|CaEy","4",16,6.470796484,2.450419698,5.331242402,4.08,"BEF-China",952
303,"CaFa","1",13,8.047280072,2.360504708,5.995698662,0.92,"BEF-China",897
304,"CyGl","1",15,5.739237995,2.84030841,6.196943382,0.97,"BEF-China",882
304,"CyGl","1",21,9.261755141,2.240503875,6.023268732,4.32,"BEF-China",960
305,"QuFa|CyGl","2",14,4.466703473,3.523537102,6.586220317,0.42,"BEF-China",880
305,"QuFa|CyGl","2",17,4.692774038,3.372279064,6.549110998,1.02,"BEF-China",961
306,"ScSu|QuFa|RhCh|CyGl","4",16,9.440256576,2.198928549,5.864867389,7.51,"BEF-China",863
306,"ScSu|QuFa|RhCh|CyGl","4",21,9.424618412,2.097879804,5.270581684,13.19,"BEF-China",973
307,"CaHe","1",30,15.74457955,1.482265556,2.959081365,95.64,"BEF-China",849
307,"CaHe","1",20,11.04042418,2.366660364,7.916098636,9.86,"BEF-China",959
308,"ScSu|CyMy|KoBi|LiGl|QuFa|RhCh|CaEy|CyGl|CaHe|CaSc|ChAx|LiFo|NySi|QuSe|SaMu|SaSe","16",14,8.726212321,2.277033654,5.945394295,1.84,"BEF-China",877
308,"ScSu|CyMy|KoBi|LiGl|QuFa|RhCh|CaEy|CyGl|CaHe|CaSc|ChAx|LiFo|NySi|QuSe|SaMu|SaSe","16",29,12.5823644,2.257755296,7.863476382,0.22,"BEF-China",980
309,"CaHe|CaSc|ChAx|LiFo|NySi|QuSe|SaMu|SaSe","8",32,15.21767964,2.237940052,8.962881795,-0.4,"BEF-China",868
309,"CaHe|CaSc|ChAx|LiFo|NySi|QuSe|SaMu|SaSe","8",24,17.96205468,2.000305961,7.407048903,0.92,"BEF-China",977
310,"CaSc|LiFo|NySi|SaMu","4",18,10.85504724,2.257274891,6.968962753,0.18,"BEF-China",878
310,"CaSc|LiFo|NySi|SaMu","4",20,9.239763623,2.011652877,4.731023872,1.06,"BEF-China",967
311,"CaHe|NySi","2",28,11.69351177,2.187795733,6.856275447,1.79,"BEF-China",881
311,"CaHe|NySi","2",32,11.95107429,2.116284989,6.422309757,0.65,"BEF-China",956
312,"CyMy","1",23,9.814283114,2.200788269,6.058896345,3.36,"BEF-China",873
312,"CyMy","1",23,7.319175459,2.414424316,5.780821709,0.73,"BEF-China",962
313,"CaSc","1",14,6.33012281,2.603303205,5.844885215,2.8,"BEF-China",860
313,"CaSc","1",22,4.517625107,2.826523903,4.791625802,53.84,"BEF-China",958
314,"CaSc|ChAx|QuSe|SaSe","4",27,14.99458305,1.866310077,5.416763305,2.72,"BEF-China",855
314,"CaSc|ChAx|QuSe|SaSe","4",14,10.84183071,2.196833031,6.525941025,1.25,"BEF-China",970
315,"CaSc|QuSe","2",16,5.17445452,2.617189992,4.861944284,0.2,"BEF-China",871
315,"CaSc|QuSe","2",25,8.899199031,2.256892492,5.92599221,2.96,"BEF-China",963
