Zone,plotID,Site,comp,comp_name,div.lev,TopH,ENL,meanFrac,SSCI,can.open,plot,Clim.zone,SR.log2,FSI_mean,FSI_se,FENL_mean,FENL_se,FMFrac_mean,FMFrac_se,ref_n,SSCI_sc,meanFrac_sc,ENL_sc,FSI_sc,FMFrac_sc,FENL_sc,FSI_comp
MDref,1030,MataDiv,113,CaEs|CePa|GuUl|HyCo|SyRo|HaIm,6,6,3.877784559,2.016219012,2.586598309,29.83035398,436,Seasonal,2.584962501,0.578703238,0.0229811,0.567338954,0.041744263,0.935046801,0.013097262,8,0.74565853,-0.084259048,1.386466688,0.769110068,0.115549356,1.373146672,0.005968855
MDref,1031,MataDiv,113,CaEs|CePa|GuUl|HyCo|SyRo|HaIm,6,5,3.607553501,2.542616085,3.311214752,95.14282692,437,Seasonal,2.584962501,0.686466266,0.026707679,0.537983342,0.039632755,1.051441138,0.013473603,8,1.673276415,0.487195503,1.067610582,1.511478525,0.582474525,1.08830779,0.006590065
MDref,1032,MataDiv,113,CaEs|CePa|GuUl|HyCo|SyRo|HaIm,6,4,3.553789332,1.619188359,1.842434653,99.98428099,438,Seasonal,2.584962501,0.450582083,0.020585924,0.530472512,0.038447475,0.827847064,0.013351005,8,-0.206982725,-0.515273932,1.004172154,-0.113503435,-0.31449094,1.015429849,0.00476578
MDref,1033,MataDiv,114,CaEs|CePa|GuUl|HyCo|SyRo|HaIm,20,6,3.445472731,2.238254737,2.709314693,77.39999808,439,Seasonal,4.321928095,0.597154473,0.024107111,0.519954449,0.038568773,0.988051385,0.013016709,8,0.902753933,0.156782045,0.876365195,0.89621874,0.328181475,0.91337259,0.005875791
MDref,1034,MataDiv,114,CaEs|CePa|GuUl|HyCo|SyRo|HaIm,20,5,3.323084267,1.63150676,1.800099738,97.85828533,440,Seasonal,4.321928095,0.44154571,0.019169825,0.504944399,0.036913149,0.83094193,0.012831359,8,-0.261177775,-0.501901125,0.7319543,-0.175754083,-0.302075639,0.767729369,0.004558439
MDref,1035,MataDiv,114,CaEs|CePa|GuUl|HyCo|SyRo|HaIm,20,6,3.184719776,1.892355684,2.093486281,97.81898782,441,Seasonal,4.321928095,0.496148789,0.021222827,0.489841979,0.038593657,0.904199695,0.013226529,8,0.114401068,-0.21872458,0.568692671,0.200400929,-0.008196272,0.621189886,0.004934144
SBref,1036,Sabah,70,DiCo|DrLa|PaTo|ShJo,4,47,11.78827996,2.383584448,8.434754848,-0.455,1,Humid,2,1.03987848,0.019855986,0.946814743,0.047660957,1.012316108,0.017332134,12,0.484952128,0.293659767,-0.336571871,0.530990613,0.340282219,-0.205789312,0.01104154
SBref,1037,Sabah,70,DiCo|DrLa|PaTo|ShJo,4,47,18.52876062,2.06727177,7.742385853,8.94,3,Humid,2,0.996767034,0.020920808,1.169393093,0.048339229,0.941079193,0.017679252,12,-0.307567949,-1.407183076,2.051093262,-0.260399322,-1.511697288,1.713929821,0.012405966
SBref,1038,Sabah,71,PaMa|PaTo|ShMr|ShOv,4,35.5,10.8166666,2.40709607,7.321545054,-0.17,5,Humid,2,0.970174203,0.020771606,0.904080764,0.048690072,1.016719977,0.017633852,12,-0.789283313,0.420083957,-0.680744261,-0.748559669,0.454771663,-0.574366207,0.010602701
SBref,1039,Sabah,71,PaMa|PaTo|ShMr|ShOv,4,52,16.6074616,2.182235657,8.692979572,1.775,6,Humid,2,1.053576012,0.02033708,1.116302281,0.046809977,0.967713601,0.017568899,12,0.780529023,-0.789011507,1.37051588,0.782434015,-0.819270084,1.256026138,0.012279186
SBref,1040,Sabah,72,HoSa|HoFe|ShMl|ShPa,4,38,12.16040813,2.302562249,7.983954837,-0.31,7,Humid,2,1.012319287,0.021087199,0.962478961,0.049213197,0.99565811,0.01761077,12,-0.031056044,-0.142004172,-0.204753755,0.025090907,-0.092783578,-0.070686772,0.010985288
SBref,1041,Sabah,72,HoSa|HoFe|ShMl|ShPa,4,48,6.055496485,2.654107262,5.800466304,-0.71,8,Humid,2,0.85325101,0.019579863,0.629822701,0.041731228,1.065010441,0.017944629,12,-2.530385899,1.748286231,-2.367282722,-2.894900034,1.710201494,-2.939818419,0.007844419
SBref,1042,Sabah,73,HoSa|HoFe|ShAr|ShPa,4,55,9.802550327,2.472839856,7.911345582,-0.13,9,Humid,2,1.007604659,0.021321373,0.853478408,0.047914588,1.031252386,0.017856227,12,-0.114168218,0.773594441,-1.039972362,-0.061454764,0.832577503,-1.010807173,0.010195173
SBref,1043,Sabah,73,HoSa|HoFe|ShAr|ShPa,4,51.5,14.36170531,2.154720869,7.555372275,0.28,10,Humid,2,0.985041384,0.020965237,1.045598619,0.048664443,0.962004147,0.017743325,12,-0.521633016,-0.936961095,0.575006738,-0.4756452,-0.96770144,0.646213129,0.011413536
SBref,1044,Sabah,74,HoSa|HoFe|ShJo|ShBe,4,34.5,12.17480925,2.300120622,7.738038451,-0.335,11,Humid,2,0.99588539,0.021652157,0.95981456,0.052070034,0.99430263,0.017084467,12,-0.312544202,-0.155133029,-0.19965248,-0.276583513,-0.128022625,-0.093667004,0.010935542
SBref,1045,Sabah,74,HoSa|HoFe|ShJo|ShBe,4,51,13.40926444,2.320017174,8.885894045,-0.2,12,Humid,2,1.065810761,0.020466214,1.007672603,0.047782868,0.99921628,0.017522245,12,1.001348549,-0.048147408,0.237625775,1.007025349,-0.000280167,0.319104503,0.011554435
SBref,1046,Sabah,75,HoSa|HoFe|ShGi|ShMr,4,48,11.15637968,2.340971103,7.713519464,-0.27,13,Humid,2,0.994649192,0.020558751,0.915842296,0.049048621,1.002893,0.018014853,12,-0.340609857,0.064523827,-0.56040847,-0.299276213,0.095305237,-0.472924004,0.010551603
SBref,1047,Sabah,75,HoSa|HoFe|ShGi|ShMr,4,49.5,12.89561118,2.288482003,8.162796051,1.07,14,Humid,2,1.022856017,0.020212179,0.988594786,0.050351233,0.992175889,0.017938381,12,0.173654527,-0.217714971,0.055675549,0.218511968,-0.183312506,0.154559967,0.011232215
SBref,1048,Sabah,76,HoSa|HoFe|ShJo|ShAr,4,41.5,13.42423886,1.974128077,5.825188654,31.915,15,Humid,2,0.855684769,0.020326933,1.004705175,0.050197686,0.918811336,0.017671881,12,-2.502087464,-1.908025422,0.242930129,-2.850223898,-2.090605204,0.293510692,0.010332907
SBref,1049,Sabah,76,HoSa|HoFe|ShJo|ShAr,4,43,12.64873891,2.281169887,7.796297867,3.205,16,Humid,2,0.999607709,0.020597117,0.978542312,0.048576826,0.990252986,0.017416866,12,-0.24585757,-0.257032903,-0.031773454,-0.208253507,-0.233303134,0.067858244,0.011090067
SBref,1050,Sabah,77,HoSa|HoFe|ShJo|ShAr,4,49.5,13.93662526,2.296122701,8.832582506,-0.39,17,Humid,2,1.06282528,0.021264926,1.028946888,0.049110285,0.993180934,0.016752912,12,0.940325503,-0.176630224,0.424431598,0.952221343,-0.157183894,0.502593379,0.011706047
SBref,1051,Sabah,77,HoSa|HoFe|ShJo|ShAr,4,41.5,9.644000963,2.390280568,7.270803426,-0.08,18,Humid,2,0.964945848,0.020810998,0.844771592,0.047831411,1.014391231,0.01788586,12,-0.847364711,0.329665431,-1.096134943,-0.844535749,0.394230146,-1.085902711,0.009877731
SBref,1052,Sabah,78,DiCo|DrLa|PaMa|ShFa,4,40.5,11.72606659,2.360387719,8.164245968,0.9,19,Humid,2,1.024138567,0.020805729,0.941730704,0.04947756,1.007151189,0.017355704,12,0.175314175,0.168928787,-0.358609571,0.24205554,0.206007376,-0.249638706,0.010909645
SBref,1053,Sabah,78,DiCo|DrLa|PaMa|ShFa,4,46.5,8.741976686,2.872194297,9.462004396,1.15,20,Humid,2,1.097517578,0.02068275,0.798990613,0.046124394,1.104786935,0.016192773,12,1.660793184,2.920960609,-1.415656951,1.589062311,2.744289661,-1.48075972,0.010436016
SBref,1054,Sabah,79,PaMa|PaTo|ShBe|ShLe,4,43,11.40929756,2.333426948,7.833861634,-0.385,2,Humid,2,1.002897116,0.020482718,0.930485009,0.048746149,1.001421157,0.017751438,12,-0.202860209,0.0239582,-0.470817944,-0.147870385,0.057041049,-0.346631859,0.010699907
SBref,1055,Sabah,79,PaMa|PaTo|ShBe|ShLe,4,49,7.631634577,2.589374406,6.629653689,-0.74,4,Humid,2,0.919579683,0.020912722,0.73240789,0.045951906,1.053813485,0.017651273,12,-1.581256671,1.400211612,-1.80897091,-1.677315188,1.419108967,-2.055029982,0.008997941
SBref,1056,Sabah,80,DiCo|DrLa|PaTo|ShGi,4,46.5,12.82209073,2.086268158,6.403349775,1.725,21,Humid,2,0.901527065,0.019603882,0.986733895,0.04982062,0.946174433,0.016777282,12,-1.840295415,-1.305037722,0.029632567,-2.008704211,-1.379233942,0.138509946,0.01054171
SBref,1057,Sabah,80,DiCo|DrLa|PaTo|ShGi,4,44,16.42121134,2.118313105,8.159705881,0.485,22,Humid,2,1.022331116,0.02064463,1.110422342,0.048481612,0.95322829,0.016939877,12,0.170117365,-1.132729046,1.304540874,0.208876454,-1.1958515,1.205312168,0.011977942
SBref,1058,Sabah,81,DiCo|DrLa|PaMa|ShJo,4,41,11.32874172,2.401981246,8.323254914,-0.295,23,Humid,2,1.033342884,0.021630026,0.925098552,0.048549938,1.015622849,0.017456362,12,0.357323743,0.39258107,-0.499353056,0.411017721,0.426249105,-0.393089586,0.010834011
SBref,1059,Sabah,81,DiCo|DrLa|PaMa|ShJo,4,42,10.16623032,2.457707253,8.047617637,2.24,24,Humid,2,1.016245945,0.020537011,0.867739424,0.048779224,1.027722802,0.017034934,12,0.041815571,0.69222502,-0.911146825,0.09717194,0.740817265,-0.887807134,0.010319545
SBref,1060,Sabah,82,DiCo|DrLa|HoSa|ShMl,4,39,9.950287013,2.591681385,8.902411707,-0.565,25,Humid,2,1.065219207,0.019590511,0.861556129,0.048335102,1.05433241,0.017348005,12,1.020255488,1.412616454,-0.987639932,0.996166272,1.432599721,-0.941137525,0.010591341
SBref,1061,Sabah,82,DiCo|DrLa|HoSa|ShMl,4,33.5,12.45542026,2.172756262,6.739316995,0.43,26,Humid,2,0.927615279,0.020377264,0.969850318,0.05190625,0.965686796,0.01712972,12,-1.455730582,-0.839983101,-0.10025228,-1.529807036,-0.871961888,-0.007109459,0.010639267
SBref,1062,Sabah,83,DiCo|DrLa|HoFe|ShOv,4,46.5,13.55558462,2.295407718,7.99448017,-0.11,27,Humid,2,1.013213112,0.020986643,1.013578302,0.050679538,0.993562881,0.017384854,12,-0.019008223,-0.180474754,0.289456439,0.041498706,-0.147254237,0.37004065,0.011536953
SBref,1063,Sabah,83,DiCo|DrLa|HoFe|ShOv,4,46,14.91723901,2.248831285,8.471707151,0.53,28,Humid,2,1.041834621,0.02040985,1.061955718,0.048194514,0.982883897,0.017155431,12,0.527249576,-0.430920589,0.771792177,0.56689917,-0.424880793,0.787291699,0.011919398
SBref,1064,Sabah,84,DiCo|DrLa|HoSa|ShOv,4,46,12.15535009,2.193133319,7.071984728,0.255,29,Humid,2,0.951864504,0.020660056,0.959878689,0.048228704,0.97105714,0.017388588,12,-1.074942506,-0.73041376,-0.206545453,-1.084667876,-0.732346539,-0.093113898,0.010605877
SBref,1065,Sabah,84,DiCo|DrLa|HoSa|ShOv,4,60,12.21202831,2.463716765,9.548279912,-0.44,30,Humid,2,1.10132881,0.02020245,0.960712039,0.049274002,1.028932022,0.017261136,12,1.759548442,0.724538728,-0.186468457,1.659024484,0.772253924,-0.085926325,0.011442652
SBref,1066,Sabah,85,DiCo|DrLa|HoFe|ShMl,4,41,10.98700669,2.427479235,8.025351325,7.755,31,Humid,2,1.014363464,0.019241194,0.909033419,0.049179825,1.020897598,0.017905974,12,0.01632844,0.529686141,-0.620405079,0.062615531,0.56337922,-0.531649978,0.010717623
SBref,1067,Sabah,85,DiCo|DrLa|HoFe|ShMl,4,48,11.55901127,2.340374655,7.993088534,0.105,32,Humid,2,1.012013083,0.020983467,0.935212397,0.048594288,1.00214486,0.017411985,12,-0.020601159,0.06131667,-0.417785197,0.019469965,0.075855512,-0.305858547,0.010764348
SBref,1068,Sabah,86,ShAr,1,43.5,13.14948407,2.251123407,7.941935453,-0.02,33,Humid,0,1.008972635,0.021810875,0.999501488,0.049421594,0.983534343,0.017837192,12,-0.079153526,-0.418595635,0.145604365,-0.036343049,-0.40797084,0.248629336,0.01122804
SBref,1069,Sabah,86,ShAr,1,51.5,11.7435291,2.435988434,7.848723081,0.24,34,Humid,0,1.002952828,0.020579364,0.940301799,0.049495496,1.022484617,0.017424551,12,-0.185849055,0.5754409,-0.352423866,-0.146847693,0.604637708,-0.261962895,0.011108635
SBref,1070,Sabah,87,ShBe,1,42,11.34058675,2.367567265,8.037315514,-0.63,35,Humid,0,1.016096863,0.020920118,0.92744475,0.049690142,1.009052929,0.017559494,12,0.030023248,0.207533877,-0.495157218,0.094435257,0.2554478,-0.37285383,0.010770462
SBref,1071,Sabah,87,ShBe,1,45.5,15.78132893,2.292736897,9.788777861,-0.29,36,Humid,0,1.11300463,0.019588414,1.087942688,0.049393819,0.991540162,0.017647107,12,2.034834387,-0.194836008,1.077876784,1.873355655,-0.199839803,1.01142708,0.012350716
SBref,1072,Sabah,88,DiCo,1,47,12.33475499,2.371382443,8.73382402,0.595,37,Humid,0,1.056343644,0.020565557,0.967046645,0.051378192,1.009404597,0.016998143,12,0.827281615,0.228048446,-0.142995264,0.833238996,0.264590285,-0.031290891,0.011235437
SBref,1073,Sabah,88,DiCo,1,45.5,9.524878891,2.591420105,8.532512958,0.21,38,Humid,0,1.045993241,0.020791909,0.839275584,0.047959246,1.054439601,0.017652276,12,0.596850935,1.411211527,-1.138331283,0.643238305,1.435386417,-1.133305307,0.010318801
SBref,1074,Sabah,89,ShFa,1,53,17.60751324,2.034448992,7.671490517,0.3,39,Humid,0,0.992185465,0.021458157,1.142389082,0.048076733,0.932306441,0.017594083,12,-0.388718286,-1.583674223,1.724761898,-0.344502447,-1.739766636,1.481022548,0.01197318
SBref,1075,Sabah,89,ShFa,1,53.5,9.480495748,2.49934958,7.827377583,2.735,40,Humid,0,1.003567261,0.020575126,0.836105767,0.049110518,1.0362455,0.017210647,12,-0.210282177,0.916139706,-1.154053023,-0.135568642,0.962385835,-1.160644709,0.010050404
SBref,1076,Sabah,90,HoFe,1,35.5,9.230190545,2.477039882,7.272103097,-0.08,41,Humid,0,0.965831644,0.021374163,0.825986956,0.045575623,1.032135003,0.018129847,12,-0.845877042,0.796178374,-1.242718066,-0.828275319,0.855523317,-1.24791858,0.009877728
SBref,1077,Sabah,90,HoFe,1,45,11.87986059,2.382054165,8.526855651,-0.635,42,Humid,0,1.044132546,0.019780853,0.948999497,0.048388692,1.012220441,0.017974179,12,0.590375299,0.285431293,-0.304131472,0.609081809,0.337795112,-0.186945997,0.011065661
SBref,1078,Sabah,91,ShGi,1,48.5,8.770378707,2.448760379,7.012064477,-0.355,43,Humid,0,0.946726944,0.020693373,0.799999353,0.045754331,1.025491699,0.018195307,12,-1.143530214,0.644116842,-1.405596167,-1.178977248,0.682814214,-1.472059422,0.009487175
SBref,1079,Sabah,91,ShGi,1,51,13.21474095,2.216181466,7.794263841,-0.295,44,Humid,0,1.000888387,0.020427502,1.002220714,0.048082399,0.975389107,0.017542449,12,-0.248185817,-0.606481718,0.168720161,-0.184744295,-0.619726359,0.272082426,0.011137826
SBref,1080,Sabah,92,ShJo,1,41.5,10.76591483,2.465213542,8.476118053,-0.605,45,Humid,0,1.042047634,0.021276157,0.899364958,0.049056465,1.028849226,0.017970834,12,0.532298515,0.732587038,-0.698721945,0.570809416,0.77010144,-0.615039626,0.010710854
SBref,1081,Sabah,92,ShJo,1,51,13.09513899,2.33401733,8.84814908,-0.45,46,Humid,0,1.062896149,0.021733166,0.995310507,0.048545994,1.001791779,0.017883085,12,0.958143779,0.027132739,0.126353831,0.953522269,0.066676299,0.212482482,0.011450846
SBref,1082,Sabah,93,DrLa,1,35.5,7.997674092,2.590883473,7.095415811,-0.565,47,Humid,0,0.953261798,0.020755231,0.756578719,0.046626051,1.053339053,0.01742945,12,-1.04812212,1.408326006,-1.679309566,-1.059017973,1.406774953,-1.846558657,0.009289464
SBref,1083,Sabah,93,DrLa,1,41.5,13.23417196,2.362109699,9.175082634,-0.61,48,Humid,0,1.08117685,0.021114928,1.003330233,0.049486209,1.007506135,0.017337036,12,1.332368228,0.178188034,0.175603164,1.289098187,0.215235096,0.281651934,0.011628568
SBref,1084,Sabah,94,ShLe,1,36.5,13.12058876,2.374349547,8.000781603,4.07,49,Humid,0,1.013939732,0.020690062,0.996660635,0.049673981,1.009946099,0.017855082,12,-0.011795289,0.244002841,0.135368845,0.054837159,0.27866797,0.224127224,0.011587557
SBref,1085,Sabah,94,ShLe,1,46.5,12.00538756,2.376184199,8.686598696,-0.1,50,Humid,0,1.054298505,0.020020634,0.953596295,0.048157045,1.010849884,0.017550573,12,0.773225154,0.253867937,-0.259666339,0.795696699,0.302164086,-0.147299004,0.011099742
SBref,1086,Sabah,95,ShMl,1,44,15.46294432,2.228530631,8.028207279,0.48,51,Humid,0,1.013895445,0.021465901,1.07926762,0.048965898,0.978918522,0.017704535,12,0.019597508,-0.540079104,0.965096127,0.054024181,-0.527970488,0.93660537,0.01205037
SBref,1087,Sabah,95,ShMl,1,46,17.60821553,2.009714647,7.009015675,3.45,52,Humid,0,0.948270277,0.020515116,1.143050225,0.046916453,0.926485175,0.017868519,12,-1.147020024,-1.716673108,1.725010669,-1.150646538,-1.891104812,1.486724851,0.011883197
SBref,1088,Sabah,96,ShMr,1,40.5,15.47044657,2.247227015,9.075278244,0.19,53,Humid,0,1.075931312,0.020490972,1.078888446,0.049149239,0.982807587,0.017752959,12,1.218127146,-0.439546899,0.967753632,1.192806687,-0.426864659,0.933335021,0.012108232
SBref,1089,Sabah,96,ShMr,1,36.5,5.341201573,3.192554018,6.266135143,2.825,54,Humid,0,0.892483474,0.02186683,0.57713808,0.040749374,1.156886571,0.017335005,12,-1.997358125,4.643564781,-2.620305784,-2.174715955,4.098748326,-3.394218746,0.00800247
SBref,1090,Sabah,97,PaMa,1,45.5,12.9294279,2.187905928,7.376948143,-0.255,55,Humid,0,0.973256508,0.020911271,0.991632569,0.050389162,0.97022479,0.017010133,12,-0.725866175,-0.75852193,0.067654368,-0.691978278,-0.75398552,0.180760585,0.010944554
SBref,1091,Sabah,97,PaMa,1,49.5,16.99909144,2.201073981,8.048527834,-0.065,56,Humid,0,1.01544076,0.021160843,1.128549692,0.047864291,0.973671787,0.018729043,12,0.042857428,-0.687716078,1.509242028,0.082391283,-0.664372329,1.361659001,0.012513111
SBref,1092,Sabah,98,ShOv,1,44.5,17.42599342,2.168852728,9.008503671,-0.265,57,Humid,0,1.071267835,0.020521253,1.140210606,0.048626439,0.965443044,0.01776273,12,1.14169364,-0.860972768,1.660462545,1.107199973,-0.878298815,1.462233384,0.012504027
SBref,1093,Sabah,98,ShOv,1,45,19.63540404,2.037649126,7.078979272,0.365,58,Humid,0,0.95194608,0.020879791,1.196588649,0.046726808,0.934163493,0.017709194,12,-1.066936203,-1.566466803,2.443097044,-1.083170406,-1.691487984,1.948489152,0.01257364
SBref,1094,Sabah,99,ShPa,1,39,15.76875213,2.175964593,8.500543609,0.055,59,Humid,0,1.044452242,0.021318415,1.089765071,0.049703431,0.966438673,0.018043895,12,0.560257224,-0.822731605,1.073421732,0.614950423,-0.852414974,1.02714498,0.011966804
SBref,1095,Sabah,99,ShPa,1,48.5,11.7062141,2.366050387,8.328025652,-0.54,60,Humid,0,1.0324126,0.020764535,0.940000767,0.048004715,1.008462647,0.017169373,12,0.362784568,0.199377482,-0.365641874,0.393940637,0.240101968,-0.264559269,0.010907996
SBref,1096,Sabah,100,HoSa,1,39.5,11.54967267,2.348859893,8.063611498,0,61,Humid,0,1.018118167,0.021199627,0.936385602,0.048890691,1.005757417,0.017859954,12,0.060122942,0.106942588,-0.421093188,0.13154001,0.169772837,-0.295739757,0.010828261
SBref,1097,Sabah,100,HoSa,1,51,11.91935004,2.667872718,11.37906699,0.77,62,Humid,0,1.187490849,0.019992998,0.950986301,0.047522084,1.069340679,0.018259454,12,3.855158624,1.822304375,-0.290143214,3.240687272,1.822776716,-0.169809984,0.011906988
SBref,1098,Sabah,101,PaTo,1,50.5,10.30935766,2.429136695,7.045763491,0.825,63,Humid,0,0.950154024,0.021216325,0.878679614,0.048154843,1.022006318,0.017520891,12,-1.104956642,0.538598458,-0.860447153,-1.116066898,0.592203143,-0.793448938,0.01037434
SBref,1099,Sabah,101,PaTo,1,47,12.9541797,2.216422007,7.128434609,-0.26,64,Humid,0,0.956499309,0.021470768,0.9928859,0.049165473,0.976666009,0.017963251,12,-1.010327158,-0.605188307,0.076422142,-0.999587514,-0.586530129,0.191570461,0.011052822
SBref,1100,Sabah,102,DiCo|DrLa|HoSa|HoFe|PaMa|PaTo|ShJo|ShGi|ShAr|ShFa|ShMl|ShMr|ShOv|ShPa|ShBe|ShLe,16,44.5,12.54295503,2.306313664,8.021989587,-0.255,65,Humid,4,1.016056978,0.02130899,0.975728395,0.048677335,0.99523224,0.017470747,12,0.012480427,-0.121832463,-0.069245037,0.09370311,-0.103855113,0.043588453,0.011130335
SBref,1101,Sabah,102,DiCo|DrLa|HoSa|HoFe|PaMa|PaTo|ShJo|ShGi|ShAr|ShFa|ShMl|ShMr|ShOv|ShPa|ShBe|ShLe,16,42.5,12.45906999,2.297484392,7.801459851,-0.245,66,Humid,4,1.000768997,0.021272599,0.970461101,0.049799187,0.993752239,0.017960108,12,-0.239948905,-0.169308284,-0.098959444,-0.186935926,-0.142331408,-0.001841508,0.011048906
SBref,1102,Sabah,102,DiCo|DrLa|HoSa|HoFe|PaMa|PaTo|ShJo|ShGi|ShAr|ShFa|ShMl|ShMr|ShOv|ShPa|ShBe|ShLe,16,49,13.08744999,2.381956127,9.321872995,-0.52,67,Humid,4,1.090350614,0.021528098,0.996573111,0.048872954,1.01139942,0.018256224,12,1.500391795,0.284904133,0.123630174,1.457499508,0.316450636,0.223372336,0.011608165
SBref,1103,Sabah,102,DiCo|DrLa|HoSa|HoFe|PaMa|PaTo|ShJo|ShGi|ShAr|ShFa|ShMl|ShMr|ShOv|ShPa|ShBe|ShLe,16,46,16.42868482,2.219624871,8.7871365,-0.355,68,Humid,4,1.061124622,0.019942487,1.109061911,0.048995101,0.977239415,0.017389941,12,0.888305738,-0.587966208,1.307188188,0.921002637,-0.571623043,1.193578566,0.012355496
SBref,1104,Sabah,102,DiCo|DrLa|HoSa|HoFe|PaMa|PaTo|ShJo|ShGi|ShAr|ShFa|ShMl|ShMr|ShOv|ShPa|ShBe|ShLe,16,48,11.26562569,2.356422679,7.956944285,-0.1,69,Humid,4,1.010171704,0.020954981,0.922037458,0.049760501,1.006319135,0.018125454,12,-0.061973669,0.147608396,-0.521710504,-0.014331941,0.184376076,-0.419491259,0.010670063
SBref,1105,Sabah,102,DiCo|DrLa|HoSa|HoFe|PaMa|PaTo|ShJo|ShGi|ShAr|ShFa|ShMl|ShMr|ShOv|ShPa|ShBe|ShLe,16,51,9.967307964,2.476423394,7.784953051,3.175,70,Humid,4,0.999232163,0.020498953,0.859695905,0.048315881,1.032472652,0.018226704,12,-0.258843412,0.79286346,-0.981610639,-0.215147336,0.864301337,-0.957181795,0.010285205
SBref,1106,Sabah,102,DiCo|DrLa|HoSa|HoFe|PaMa|PaTo|ShJo|ShGi|ShAr|ShFa|ShMl|ShMr|ShOv|ShPa|ShBe|ShLe,16,51.5,17.01039755,2.130933726,8.484371435,-0.12,71,Humid,4,1.043031117,0.021236665,1.126954124,0.04726274,0.956054164,0.018207579,12,0.541745747,-1.064866787,1.513246965,0.588863064,-1.122385945,1.347897365,0.012203021
SBref,1107,Sabah,102,DiCo|DrLa|HoSa|HoFe|PaMa|PaTo|ShJo|ShGi|ShAr|ShFa|ShMl|ShMr|ShOv|ShPa|ShBe|ShLe,16,42.5,16.74997089,2.10730161,7.236005562,-0.155,72,Humid,4,0.963999869,0.020602408,1.117493487,0.049931052,0.95071819,0.017749386,12,-0.887196081,-1.191938884,1.420996622,-0.861900927,-1.261107767,1.266300185,0.012013072
SBref,1108,Sabah,102,DiCo|DrLa|HoSa|HoFe|PaMa|PaTo|ShJo|ShGi|ShAr|ShFa|ShMl|ShMr|ShOv|ShPa|ShBe|ShLe,16,42,14.86299423,2.263275958,9.051631778,0.275,73,Humid,4,1.075443333,0.020912517,1.056742306,0.050150243,0.986432029,0.017710681,12,1.191060222,-0.353250232,0.752577172,1.18384892,-0.332638345,0.74232647,0.011916436
SBref,1109,Sabah,102,DiCo|DrLa|HoSa|HoFe|PaMa|PaTo|ShJo|ShGi|ShAr|ShFa|ShMl|ShMr|ShOv|ShPa|ShBe|ShLe,16,42.5,13.04104461,2.279991789,8.038959836,-0.215,74,Humid,4,1.014570323,0.020750757,0.995222635,0.048930415,0.989638041,0.017218868,12,0.03190542,-0.263367646,0.107192102,0.066412807,-0.249290132,0.211724594,0.011270027
SBref,1110,Sabah,102,DiCo|DrLa|HoSa|HoFe|PaMa|PaTo|ShJo|ShGi|ShAr|ShFa|ShMl|ShMr|ShOv|ShPa|ShBe|ShLe,16,43,17.75197996,2.135448912,8.867009785,0.23,75,Humid,4,1.064150031,0.021479197,1.147732111,0.048207888,0.957479211,0.018144733,12,0.979732683,-1.04058821,1.775936016,0.976539593,-1.085338324,1.527105719,0.012452039
SBref,1111,Sabah,102,DiCo|DrLa|HoSa|HoFe|PaMa|PaTo|ShJo|ShGi|ShAr|ShFa|ShMl|ShMr|ShOv|ShPa|ShBe|ShLe,16,39.5,13.60044564,2.310811104,8.823038321,-0.525,76,Humid,4,1.06214545,0.021299535,1.015829306,0.049543848,0.996959226,0.017623976,12,0.929400753,-0.097649307,0.305347456,0.939741823,-0.058957861,0.389455365,0.011613856
SBref,1112,Sabah,102,DiCo|DrLa|HoSa|HoFe|PaMa|PaTo|ShJo|ShGi|ShAr|ShFa|ShMl|ShMr|ShOv|ShPa|ShBe|ShLe,16,45.5,8.805908441,2.539057229,7.59360561,-0.195,77,Humid,4,0.988428513,0.020432078,0.80190636,0.049154764,1.044578926,0.018161352,12,-0.477869234,1.129651447,-1.39301055,-0.41346821,1.179033822,-1.455611655,0.009739954
SBref,1113,Sabah,102,DiCo|DrLa|HoSa|HoFe|PaMa|PaTo|ShJo|ShGi|ShAr|ShFa|ShMl|ShMr|ShOv|ShPa|ShBe|ShLe,16,49.5,15.59378453,2.241189765,8.501801124,0.105,78,Humid,4,1.043953451,0.021461641,1.082521622,0.050149852,0.982625559,0.018701917,12,0.561696638,-0.472009757,1.011443357,0.605794199,-0.431596929,0.964670853,0.012146089
SBref,1114,Sabah,102,DiCo|DrLa|HoSa|HoFe|PaMa|PaTo|ShJo|ShGi|ShAr|ShFa|ShMl|ShMr|ShOv|ShPa|ShBe|ShLe,16,38,11.43716813,2.384886772,8.269193173,-0.385,79,Humid,4,1.029516433,0.020606493,0.929171555,0.047468854,1.013432341,0.018284353,12,0.295441979,0.300662485,-0.460945416,0.340776161,0.369301434,-0.357960284,0.010851285
SBref,1115,Sabah,102,DiCo|DrLa|HoSa|HoFe|PaMa|PaTo|ShJo|ShGi|ShAr|ShFa|ShMl|ShMr|ShOv|ShPa|ShBe|ShLe,16,42,14.36857757,2.188246116,7.924405753,4.76,80,Humid,4,1.009086041,0.019820704,1.044488597,0.049414125,0.969507398,0.018543848,12,-0.099218895,-0.756692707,0.577441083,-0.034261273,-0.772635901,0.636639287,0.011516869
